,trade nr.,strategy_code,entry_date,expiration,exit_date,entry_underlying,entry_vix,strikes,iv_legs,entry_price,dte,dit,pnl,max_risk,position_size,percentage,exit,dailypnls
151,151,C37_P10,2019-06-07,2019-08-16,2019-06-20,1514.39,16.14,1545/1490/1410,0.15/0.17/0.20,3.55,57,13,2040.00,-97240.00,34.0,2.10%,sdc,
152,152,C37_P10,2019-07-12,2019-09-20,2019-08-02,1570.00,12.34,1595/1550/1475,0.12/0.14/0.17,1.85,49,21,-5115.00,-98890.00,31.0,-5.17%,sdc,
153,153,C37_P10,2019-08-09,2019-10-18,2019-08-15,1513.04,17.36,1545/1485/1400,0.16/0.19/0.22,4.65,64,6,-1650.00,-98010.00,33.0,-1.68%,sdc,
154,154,C37_P10,2019-09-06,2019-11-15,2019-09-11,1505.17,15.0,1535/1480/1395,0.15/0.18/0.21,3.05,65,5,-3150.00,-99300.00,30.0,-3.17%,sdc,
155,155,C37_P10,2019-10-11,2019-12-20,2019-10-25,1511.90,15.76,1545/1485/1400,0.16/0.19/0.22,4.45,56,14,3960.00,-97350.00,33.0,4.07%,sdc,
156,156,C37_P10,2019-11-08,2020-01-17,2019-12-06,1596.90,12.13,1625/1575/1495,0.14/0.16/0.19,2.95,42,28,3450.00,-99000.00,30.0,3.48%,sdc,
157,157,C37_P10,2019-12-13,2020-02-21,2020-01-13,1635.66,12.69,1660/1610/1535,0.13/0.15/0.18,3.80,39,31,5610.00,-98090.00,34.0,5.72%,sdc,
158,158,C37_P10,2020-01-10,2020-03-20,2020-01-16,1655.79,12.78,1685/1630/1555,0.13/0.15/0.18,6.30,64,6,-6660.00,-97495.00,37.0,-6.83%,sdc,
159,159,C37_P10,2020-02-07,2020-04-17,2020-02-25,1658.06,15.47,1690/1635/1550,0.14/0.16/0.20,4.10,52,18,-13775.00,-99035.00,29.0,-13.91%,sdc,
160,160,C37_P10,2020-03-06,2020-05-15,2020-03-09,1435.79,45.35,1500/1395/1235,0.31/0.37/0.46,5.35,67,3,-6000.00,-96640.00,16.0,-6.21%,sdc,
161,161,C37_P10,2020-04-13,2020-06-19,2020-04-28,1212.04,41.7,1285/1175/1025,0.38/0.45/0.53,7.70,52,15,4000.00,-95500.00,20.0,4.19%,sdc,
162,162,C37_P10,2020-05-08,2020-07-17,2020-05-13,1328.90,28.34,1400/1290/1150,0.34/0.39/0.45,12.20,65,5,4600.00,-97175.00,23.0,4.73%,sdc,
163,163,C37_P10,2020-06-12,2020-08-21,2020-07-01,1387.68,37.32,1480/1350/1170,0.40/0.45/0.53,12.10,51,19,11120.00,-99440.00,16.0,11.18%,tp,
164,164,C37_P10,2020-07-10,2020-09-18,2020-07-29,1422.68,27.46,1490/1385/1240,0.32/0.36/0.42,10.00,51,19,4750.00,-95095.00,19.0,5.00%,sdc,
165,165,C37_P10,2020-08-07,2020-10-16,2020-09-09,1563.52,22.3,1620/1530/1390,0.26/0.29/0.35,6.45,37,33,15300.00,-96050.00,17.0,15.93%,tp,
166,166,C37_P10,2020-09-11,2020-11-20,2020-10-06,1495.00,26.64,1560/1460/1320,0.29/0.32/0.37,9.15,45,25,-700.00,-98400.00,20.0,-0.71%,sdc,
167,167,C37_P10,2020-10-09,2020-12-18,2020-10-28,1637.40,24.89,1700/1600/1460,0.26/0.29/0.34,9.35,51,19,-3900.00,-98800.00,20.0,-3.95%,sdc,
168,168,C37_P10,2020-11-06,2021-01-15,2020-11-13,1647.65,24.76,1710/1610/1470,0.26/0.29/0.34,11.45,63,7,-7695.00,-97850.00,19.0,-7.86%,sdc,
169,169,C37_P10,2020-12-11,2021-02-19,2021-01-06,1910.40,23.18,1970/1870/1710,0.25/0.28/0.33,5.35,44,26,-1125.00,-98100.00,15.0,-1.15%,sdc,
170,170,C37_P10,2021-01-08,2021-03-19,2021-02-04,2087.25,21.56,2160/2040/1860,0.26/0.29/0.34,10.65,43,27,-70.00,-98980.00,14.0,-0.07%,sdc,
171,171,C37_P10,2021-02-05,2021-04-16,2021-03-11,2229.85,21.14,2310/2175/1990,0.26/0.29/0.34,17.35,36,34,-4270.00,-94360.00,14.0,-4.53%,sdc,
172,172,C37_P10,2021-03-12,2021-05-21,2021-03-23,2351.90,20.89,2440/2300/2095,0.26/0.29/0.34,13.95,59,11,-1560.00,-94800.00,12.0,-1.65%,sdc,
173,173,C37_P10,2021-04-09,2021-06-18,2021-05-06,2238.30,16.69,2310/2190/2030,0.23/0.25/0.29,14.80,43,27,10530.00,-98730.00,18.0,10.67%,tp,
174,174,C37_P10,2021-05-07,2021-07-16,2021-05-12,2265.50,16.86,2330/2220/2060,0.21/0.24/0.28,11.10,65,5,-10480.00,-97840.00,16.0,-10.71%,sdc,
175,175,C37_P10,2021-06-11,2021-08-20,2021-06-18,2329.50,15.74,2390/2290/2140,0.19/0.21/0.25,10.40,63,7,-4480.00,-96720.00,16.0,-4.63%,sdc,
176,176,C37_P10,2021-07-09,2021-09-17,2021-07-15,2275.15,16.17,2340/2230/2080,0.20/0.22/0.26,13.70,64,6,2160.00,-96750.00,18.0,2.23%,sdc,
177,1,C37_P50,2006-11-13,2007-01-20,2006-12-04,771.75,10.86,790/760/720,0.14/0.17/0.20,3.25,47,21,-187.50,-99750.00,75.0,-0.19%,sdc,
178,2,C37_P50,2006-12-11,2007-02-17,2007-01-25,792.70,10.84,810/780/740,0.16/0.19/0.22,2.65,23,45,50115.00,-99060.00,78.0,50.59%,tp,
179,3,C37_P50,2007-01-08,2007-03-17,2007-01-24,778.06,11.89,790/760/720,0.17/0.20/0.22,2.35,52,16,7800.00,-99200.00,80.0,7.86%,sdc,
180,4,C37_P50,2007-02-12,2007-04-21,2007-02-20,804.95,11.68,820/790/750,0.14/0.16/0.19,3.15,60,8,-2812.50,-99000.00,75.0,-2.84%,sdc,
181,5,C37_P50,2007-03-12,2007-05-19,2007-04-03,787.77,14.12,800/770/730,0.16/0.19/0.22,2.40,46,22,-2400.00,-99600.00,80.0,-2.41%,sdc,
182,6,C37_P50,2007-04-09,2007-06-16,2007-05-09,812.84,13.07,830/800/750,0.15/0.18/0.22,1.30,38,30,5405.00,-98210.00,46.0,5.50%,sdc,
183,7,C37_P50,2007-05-14,2007-07-21,2007-06-01,821.97,14.03,840/810/760,0.16/0.19/0.23,0.80,50,18,4347.50,-97995.00,47.0,4.44%,sdc,
184,8,C37_P50,2007-06-11,2007-08-18,2007-07-13,832.84,14.58,850/820/770,0.16/0.18/0.22,0.80,36,32,5875.00,-97995.00,47.0,6.00%,sdc,
185,9,C37_P50,2007-07-16,2007-09-22,2007-07-24,846.96,15.65,870/830/780,0.17/0.20/0.24,4.70,60,8,5695.00,-98825.00,67.0,5.76%,sdc,
186,10,C37_P50,2007-08-13,2007-10-20,2007-09-19,783.40,25.76,810/770/700,0.24/0.28/0.34,-0.65,31,37,12750.00,-99960.00,34.0,12.76%,sdc,
187,11,C37_P50,2007-09-10,2007-11-17,2007-09-19,773.18,26.99,800/750/680,0.28/0.32/0.38,2.90,59,9,3010.00,-98685.00,43.0,3.05%,sdc,
188,12,C37_P50,2007-10-15,2007-12-22,2007-11-02,827.51,19.77,850/810/750,0.20/0.24/0.29,2.40,50,18,-660.00,-98780.00,44.0,-0.67%,sdc,
189,13,C37_P50,2007-11-12,2008-01-19,2007-12-24,770.21,29.87,800/750/680,0.26/0.31/0.37,4.20,26,42,22755.00,-99425.00,41.0,22.89%,sdc,
190,14,C37_P50,2007-12-10,2008-02-16,2007-12-17,789.80,20.91,810/770/710,0.24/0.27/0.31,1.65,61,7,-6900.00,-99820.00,46.0,-6.91%,sdc,
191,15,C37_P50,2008-01-14,2008-03-22,2008-01-17,714.05,22.83,740/700/640,0.26/0.29/0.32,1.90,65,3,-4050.00,-98775.00,45.0,-4.10%,sdc,
192,16,C37_P50,2008-02-11,2008-04-19,2008-03-06,698.58,27.56,730/680/620,0.29/0.33/0.37,6.80,44,24,24485.00,-99415.00,59.0,24.63%,sdc,
193,17,C37_P50,2008-03-10,2008-05-17,2008-03-24,645.25,29.48,670/630/570,0.31/0.33/0.37,1.70,54,14,2700.00,-97875.00,45.0,2.76%,sdc,
194,18,C37_P50,2008-04-14,2008-06-21,2008-04-18,686.70,23.85,710/670/620,0.26/0.29/0.32,4.40,64,4,-3105.00,-99705.00,69.0,-3.11%,sdc,
195,19,C37_P50,2008-05-12,2008-07-19,2008-06-05,732.18,17.93,750/720/670,0.22/0.24/0.27,-0.00,44,24,7840.00,-98245.00,49.0,7.98%,sdc,
196,20,C37_P50,2008-06-09,2008-08-16,2008-06-26,735.47,23.71,760/720/660,0.24/0.27/0.31,2.70,51,17,4515.00,-97825.00,43.0,4.62%,sdc,
197,21,C37_P50,2008-07-14,2008-09-20,2008-07-22,667.23,28.05,690/650/590,0.28/0.31/0.35,2.20,60,8,2970.00,-97900.00,44.0,3.03%,sdc,
198,22,C37_P50,2008-08-11,2008-10-18,2008-09-05,748.80,20.42,770/730/680,0.23/0.25/0.28,4.70,43,25,15075.00,-98825.00,67.0,15.25%,sdc,
199,23,C37_P50,2008-09-15,2008-11-22,2008-09-19,695.27,30.1,720/680/620,0.29/0.32/0.35,1.25,64,4,230.00,-97980.00,46.0,0.23%,sdc,
200,24,C37_P50,2008-10-13,2008-12-20,2008-10-22,557.92,57.15,600/540/460,0.48/0.54/0.62,5.15,59,9,0.00,-98280.00,39.0,0.00%,sdc,
201,25,C37_P50,2008-11-10,2009-01-17,2008-11-18,492.34,61.41,530/480/400,0.52/0.58/0.68,0.85,60,8,-10560.00,-98880.00,32.0,-10.68%,sdc,
202,26,C37_P50,2008-12-15,2009-02-21,2008-12-31,453.66,57.09,500/440/370,0.59/0.65/0.73,8.45,52,16,7830.00,-99900.00,54.0,7.84%,sdc,
203,27,C37_P50,2009-01-12,2009-03-21,2009-02-17,468.26,46.41,500/450/390,0.48/0.53/0.60,6.80,32,36,41890.00,-99415.00,59.0,42.14%,sdc,
204,28,C37_P50,2009-02-09,2009-04-18,2009-02-18,467.57,43.37,500/450/400,0.42/0.47/0.53,10.15,59,9,24500.00,-99960.00,98.0,24.51%,sdc,
205,29,C37_P50,2009-03-09,2009-05-16,2009-03-12,343.60,49.78,370/330/280,0.50/0.54/0.61,5.35,65,3,-5760.00,-98560.00,64.0,-5.84%,sdc,
206,30,C37_P50,2009-04-13,2009-06-20,2009-05-08,469.59,37.52,500/460/400,0.44/0.46/0.50,1.45,43,25,14260.00,-98900.00,46.0,14.42%,sdc,
207,31,C37_P50,2009-05-11,2009-07-18,2009-06-09,502.73,32.8,530/490/440,0.38/0.41/0.44,4.70,39,29,12060.00,-98825.00,67.0,12.20%,sdc,
208,32,C37_P50,2009-06-15,2009-08-22,2009-07-07,510.49,30.88,540/500/440,0.34/0.37/0.43,3.65,46,22,11970.00,-99540.00,42.0,12.03%,sdc,
209,33,C37_P50,2009-07-13,2009-09-19,2009-07-20,491.76,26.31,510/480/430,0.31/0.33/0.38,0.70,61,7,4080.00,-99600.00,48.0,4.10%,sdc,
210,34,C37_P50,2009-08-10,2009-10-17,2009-09-14,571.56,25.29,590/560/510,0.29/0.31/0.34,0.30,33,35,12372.50,-99715.00,49.0,12.41%,sdc,
211,35,C37_P50,2009-09-14,2009-11-21,2009-10-14,599.27,23.83,620/580/540,0.27/0.29/0.33,7.75,38,30,-10560.00,-99840.00,128.0,-10.58%,sdc,
212,36,C37_P50,2009-10-12,2009-12-19,2009-10-28,613.65,23.45,640/600/550,0.27/0.29/0.33,6.05,52,16,0.00,-99820.00,62.0,0.00%,sdc,
213,37,C37_P50,2009-11-09,2010-01-16,2009-12-21,590.17,23.37,610/580/530,0.29/0.31/0.35,0.25,26,42,15312.50,-99470.00,49.0,15.39%,sdc,
214,38,C37_P50,2009-12-14,2010-02-20,2009-12-24,608.54,20.81,630/590/550,0.27/0.30/0.33,7.80,58,10,-19050.00,-99695.00,127.0,-19.11%,sdc,
215,39,C37_P50,2010-01-11,2010-03-20,2010-01-22,644.58,17.55,660/630/590,0.24/0.25/0.28,3.20,57,11,750.00,-99375.00,75.0,0.75%,sdc,
216,40,C37_P50,2010-02-08,2010-04-17,2010-02-17,589.39,26.09,610/580/530,0.26/0.28/0.33,1.00,59,9,3760.00,-98935.00,47.0,3.80%,sdc,
217,41,C37_P50,2010-03-15,2010-05-22,2010-04-06,674.14,18.04,690/660/620,0.22/0.23/0.26,3.15,46,22,562.50,-99000.00,75.0,0.57%,sdc,
218,42,C37_P50,2010-04-12,2010-06-19,2010-04-22,703.91,15.6,720/690/650,0.20/0.22/0.25,3.25,58,10,-6000.00,-99750.00,75.0,-6.02%,sdc,
219,43,C37_P50,2010-05-10,2010-07-17,2010-05-20,684.36,29.76,710/670/600,0.30/0.33/0.39,0.90,58,10,-9760.00,-99040.00,32.0,-9.85%,sdc,
220,44,C37_P50,2010-06-14,2010-08-21,2010-06-30,652.42,28.46,680/630/570,0.32/0.37/0.42,6.95,52,16,18270.00,-98600.00,58.0,18.53%,sdc,
221,45,C37_P50,2010-07-12,2010-09-18,2010-07-26,623.22,24.54,650/610/550,0.30/0.33/0.39,2.70,54,14,430.00,-97825.00,43.0,0.44%,sdc,
222,46,C37_P50,2010-08-09,2010-10-16,2010-08-11,659.78,22.06,680/640/590,0.27/0.31/0.35,4.80,66,2,2010.00,-99495.00,67.0,2.02%,sdc,
223,47,C37_P50,2010-09-13,2010-11-20,2010-10-05,653.06,21.14,680/640/580,0.26/0.29/0.34,3.00,46,22,2795.00,-99115.00,43.0,2.82%,sdc,
224,48,C37_P50,2010-10-11,2010-12-18,2010-11-04,694.22,19.13,720/680/620,0.26/0.29/0.34,2.75,44,24,6665.00,-98040.00,43.0,6.80%,sdc,
225,49,C37_P50,2010-11-15,2011-01-22,2010-12-03,721.93,19.94,745/705/650,0.26/0.28/0.32,3.80,50,18,1855.00,-99905.00,53.0,1.86%,sdc,
226,50,C37_P50,2010-12-13,2011-02-19,2011-01-12,774.00,17.25,795/760/705,0.22/0.24/0.28,1.90,38,30,5962.50,-98775.00,45.0,6.04%,sdc,
227,51,C37_P50,2011-01-10,2011-03-19,2011-02-11,792.71,17.6,820/780/720,0.22/0.25/0.29,3.55,36,32,6825.00,-99120.00,42.0,6.89%,sdc,
228,52,C37_P50,2011-02-07,2011-04-16,2011-03-25,807.51,16.48,830/790/730,0.22/0.24/0.28,3.20,22,46,14297.50,-99975.00,43.0,14.30%,sdc,
229,53,C37_P50,2011-03-14,2011-05-21,2011-03-30,799.66,21.1,830/780/720,0.26/0.29/0.32,7.15,52,16,-6670.00,-99760.00,58.0,-6.69%,sdc,
230,54,C37_P50,2011-04-11,2011-06-18,2011-05-24,832.87,16.74,860/820/760,0.22/0.25/0.28,2.30,25,43,36960.00,-98340.00,44.0,37.58%,sdc,
231,55,C37_P50,2011-05-09,2011-07-16,2011-06-06,841.68,17.18,865/820/770,0.21/0.23/0.26,7.60,40,28,37130.00,-99935.00,79.0,37.15%,sdc,
232,56,C37_P50,2011-06-13,2011-08-20,2011-06-28,777.57,19.49,800/760/710,0.23/0.25/0.28,5.15,53,15,-12025.00,-98800.00,65.0,-12.17%,sdc,
233,57,C37_P50,2011-07-11,2011-09-17,2011-07-28,834.26,18.79,860/815/760,0.21/0.24/0.28,6.50,51,17,6300.00,-99300.00,60.0,6.34%,sdc,
234,58,C37_P50,2011-08-15,2011-10-22,2011-08-18,715.18,31.83,745/700/620,0.31/0.36/0.43,-0.80,65,3,-8265.00,-99325.00,29.0,-8.32%,sdc,
235,59,C37_P50,2011-09-12,2011-11-19,2011-10-03,674.63,40.7,720/650/570,0.41/0.47/0.54,11.30,47,21,12190.00,-98210.00,46.0,12.41%,sdc,
236,60,C37_P50,2011-10-10,2011-12-17,2011-10-24,677.47,34.33,720/660/580,0.39/0.44/0.50,5.85,54,14,-950.00,-98420.00,38.0,-0.97%,sdc,
237,61,C37_P50,2011-11-14,2012-01-21,2011-11-23,732.53,31.71,770/710/630,0.36/0.41/0.48,5.95,59,9,6650.00,-98800.00,38.0,6.73%,sdc,
238,62,C37_P50,2011-12-12,2012-02-18,2012-01-10,730.76,26.25,770/710/640,0.34/0.38/0.43,9.20,39,29,7905.00,-98175.00,51.0,8.05%,sdc,
239,63,C37_P50,2012-01-09,2012-03-17,2012-01-25,753.61,21.02,780/740/670,0.27/0.30/0.35,-0.40,52,16,8745.00,-97845.00,33.0,8.94%,sdc,
240,64,C37_P50,2012-02-13,2012-04-21,2012-03-06,823.82,19.11,850/810/740,0.24/0.26/0.31,0.75,46,22,3840.00,-98560.00,32.0,3.90%,sdc,
241,65,C37_P50,2012-03-12,2012-05-19,2012-04-10,813.61,15.9,840/800/740,0.23/0.25/0.29,2.80,39,29,9245.00,-98255.00,43.0,9.41%,sdc,
242,66,C37_P50,2012-04-09,2012-06-16,2012-05-15,805.34,18.16,830/790/730,0.23/0.26/0.29,2.30,32,36,17820.00,-98340.00,44.0,18.12%,sdc,
243,67,C37_P50,2012-05-14,2012-07-21,2012-06-01,780.18,21.74,810/760/700,0.25/0.28/0.32,7.65,50,18,10360.00,-99120.00,56.0,10.45%,sdc,
244,68,C37_P50,2012-06-11,2012-08-18,2012-06-29,756.81,22.47,780/740/680,0.27/0.29/0.33,1.75,50,18,7200.00,-98100.00,45.0,7.34%,sdc,
245,69,C37_P50,2012-07-16,2012-09-22,2012-08-02,796.37,17.2,820/780/725,0.22/0.24/0.28,3.65,51,17,14575.00,-99110.00,53.0,14.71%,sdc,
246,70,C37_P50,2012-08-13,2012-10-20,2012-09-06,798.60,13.94,820/785/730,0.20/0.22/0.26,2.00,44,24,2925.00,-99225.00,45.0,2.95%,sdc,
247,71,C37_P50,2012-09-10,2012-11-17,2012-10-22,839.24,15.92,860/820/770,0.19/0.21/0.24,5.80,26,42,55755.00,-99855.00,63.0,55.84%,tp,
248,72,C37_P50,2012-10-15,2012-12-22,2012-11-08,826.31,15.42,845/810/765,0.19/0.21/0.23,4.25,44,24,17250.00,-98670.00,69.0,17.48%,sdc,
249,73,C37_P50,2012-11-12,2013-01-19,2012-11-29,794.56,16.91,820/780/730,0.20/0.22/0.25,6.35,51,17,-1950.00,-98400.00,60.0,-1.98%,sdc,
250,74,C37_P50,2012-12-10,2013-02-16,2013-01-02,825.55,16.04,850/810/760,0.18/0.20/0.23,6.45,45,23,-16050.00,-99000.00,60.0,-16.21%,sdc,
251,75,C37_P50,2013-01-07,2013-03-16,2013-01-22,876.11,13.73,895/860/810,0.17/0.19/0.22,3.85,53,15,650.00,-98280.00,52.0,0.66%,sdc,
252,76,C37_P50,2013-02-11,2013-04-20,2013-03-08,912.81,12.99,930/900/855,0.15/0.17/0.19,2.50,43,25,700.00,-98280.00,56.0,0.71%,sdc,
253,77,C37_P50,2013-03-11,2013-05-18,2013-04-15,941.23,11.82,960/925/880,0.15/0.16/0.19,5.50,33,35,11840.00,-99520.00,64.0,11.90%,sdc,
254,78,C37_P50,2013-04-15,2013-06-22,2013-04-25,907.04,16.61,930/890/840,0.18/0.20/0.22,5.70,58,10,-10395.00,-99225.00,63.0,-10.48%,sdc,
255,79,C37_P50,2013-05-13,2013-07-20,2013-06-18,972.91,12.57,995/955/900,0.18/0.19/0.22,4.70,32,36,625.00,-98750.00,50.0,0.63%,sdc,
256,80,C37_P50,2013-06-10,2013-08-17,2013-06-20,991.92,15.44,1015/975/915,0.18/0.20/0.23,2.75,58,10,1720.00,-98040.00,43.0,1.75%,sdc,
257,81,C37_P50,2013-07-15,2013-09-21,2013-08-19,1042.74,13.63,1065/1025/970,0.17/0.18/0.21,4.25,33,35,25245.00,-98430.00,51.0,25.65%,sdc,
258,82,C37_P50,2013-08-12,2013-10-19,2013-08-15,1053.03,12.94,1080/1040/980,0.17/0.18/0.21,3.60,65,3,-2100.00,-99330.00,42.0,-2.11%,sdc,
259,83,C37_P50,2013-09-09,2013-11-16,2013-10-01,1044.32,15.61,1070/1030/960,0.18/0.20/0.23,1.30,46,22,4185.00,-97185.00,31.0,4.31%,sdc,
260,84,C37_P50,2013-10-14,2013-12-21,2013-10-29,1089.11,15.98,1110/1070/1005,0.17/0.19/0.23,2.80,53,15,3325.00,-97475.00,35.0,3.41%,sdc,
261,85,C37_P50,2013-11-11,2014-01-18,2013-11-26,1102.33,12.49,1125/1085/1030,0.16/0.18/0.20,4.75,53,15,-2500.00,-99000.00,50.0,-2.53%,sdc,
262,86,C37_P50,2013-12-16,2014-02-22,2013-12-23,1119.61,15.96,1140/1100/1040,0.18/0.19/0.22,2.50,61,7,4400.00,-99220.00,44.0,4.43%,sdc,
263,87,C37_P50,2014-01-13,2014-03-22,2014-01-22,1141.93,13.6,1170/1120/1060,0.16/0.18/0.21,8.65,59,9,-12985.00,-99110.00,53.0,-13.10%,sdc,
264,88,C37_P50,2014-02-10,2014-04-19,2014-02-18,1116.90,15.31,1140/1100/1030,0.18/0.20/0.23,0.80,60,8,3840.00,-98720.00,32.0,3.89%,sdc,
265,89,C37_P50,2014-03-10,2014-05-17,2014-03-26,1196.97,14.4,1220/1180/1110,0.17/0.19/0.22,0.30,52,16,320.00,-97120.00,32.0,0.33%,sdc,
266,90,C37_P50,2014-04-14,2014-06-21,2014-04-22,1112.43,16.6,1140/1090/1020,0.21/0.23/0.26,4.20,60,8,2460.00,-99425.00,41.0,2.47%,sdc,
267,91,C37_P50,2014-05-12,2014-07-19,2014-06-06,1134.31,12.16,1160/1110/1050,0.17/0.19/0.21,8.00,43,25,-137.50,-99275.00,55.0,-0.14%,sdc,
268,92,C37_P50,2014-06-09,2014-08-16,2014-07-01,1173.65,11.32,1200/1150/1090,0.17/0.18/0.21,8.15,46,22,-5670.00,-98280.00,54.0,-5.77%,sdc,
269,93,C37_P50,2014-07-14,2014-09-20,2014-07-17,1165.61,11.68,1190/1150/1080,0.17/0.19/0.22,0.40,65,3,-6560.00,-97440.00,32.0,-6.73%,sdc,
270,94,C37_P50,2014-08-11,2014-10-18,2014-08-26,1141.33,14.12,1170/1120/1050,0.18/0.20/0.23,5.45,53,15,2145.00,-99450.00,39.0,2.16%,sdc,
271,95,C37_P50,2014-09-15,2014-11-22,2014-09-25,1147.70,14.0,1170/1130/1060,0.17/0.19/0.22,0.25,58,10,-2145.00,-99990.00,33.0,-2.15%,sdc,
272,96,C37_P50,2014-10-13,2014-12-20,2014-10-21,1051.29,23.47,1080/1030/955,0.23/0.25/0.28,3.05,60,8,1050.00,-98350.00,35.0,1.07%,sdc,
273,97,C37_P50,2014-11-10,2015-01-17,2014-12-15,1176.63,12.49,1200/1160/1090,0.17/0.18/0.22,1.05,33,35,480.00,-99520.00,32.0,0.48%,sdc,
274,98,C37_P50,2014-12-12,2015-02-20,2014-12-19,1154.33,21.4,1190/1130/1050,0.21/0.24/0.28,7.60,63,7,-4860.00,-99540.00,36.0,-4.88%,sdc,
275,99,C37_P50,2015-01-09,2015-03-20,2015-02-13,1188.63,17.29,1220/1170/1090,0.19/0.22/0.25,2.80,35,35,10950.00,-98550.00,30.0,11.11%,sdc,
276,100,C37_P50,2015-02-06,2015-04-17,2015-02-26,1202.28,18.57,1230/1180/1100,0.20/0.22/0.26,2.20,50,20,7905.00,-99975.00,31.0,7.91%,sdc,
277,101,C37_P50,2015-03-06,2015-05-15,2015-03-18,1214.65,15.7,1240/1190/1120,0.17/0.19/0.22,5.05,58,12,-1950.00,-97890.00,39.0,-1.99%,sdc,
278,102,C37_P50,2015-04-10,2015-06-19,2015-04-30,1263.51,12.61,1290/1240/1180,0.15/0.17/0.20,7.30,50,20,22800.00,-98895.00,57.0,23.05%,sdc,
279,103,C37_P50,2015-05-08,2015-07-17,2015-06-03,1234.41,12.72,1260/1210/1150,0.17/0.19/0.21,7.40,44,26,-5415.00,-99465.00,57.0,-5.44%,sdc,
280,104,C37_P50,2015-06-12,2015-08-21,2015-07-23,1264.68,13.72,1290/1240/1180,0.15/0.17/0.20,7.00,29,41,55970.00,-98890.00,58.0,56.60%,tp,
281,105,C37_P50,2015-07-10,2015-09-18,2015-07-27,1250.98,16.8,1280/1230/1150,0.17/0.19/0.23,2.85,53,17,11100.00,-98700.00,30.0,11.25%,sdc,
282,106,C37_P50,2015-08-07,2015-10-16,2015-08-21,1204.41,13.8,1230/1180/1120,0.17/0.19/0.22,6.70,56,14,10915.00,-98825.00,59.0,11.04%,sdc,
283,107,C37_P50,2015-09-11,2015-11-20,2015-09-28,1154.89,24.06,1190/1130/1050,0.21/0.24/0.28,6.50,53,17,13320.00,-98235.00,37.0,13.56%,sdc,
284,108,C37_P50,2015-10-12,2015-12-19,2015-11-06,1163.98,16.23,1190/1140/1070,0.18/0.20/0.23,5.35,43,25,1170.00,-99060.00,39.0,1.18%,sdc,
285,109,C37_P50,2015-11-06,2016-01-15,2015-11-12,1197.91,14.52,1220/1180/1110,0.18/0.19/0.23,-0.00,64,6,-6765.00,-99165.00,33.0,-6.82%,sdc,
286,110,C37_P50,2015-12-11,2016-02-19,2015-12-29,1118.06,25.08,1150/1100/1020,0.21/0.23/0.27,2.40,52,18,6600.00,-97350.00,30.0,6.78%,sdc,
287,111,C37_P50,2016-01-08,2016-03-18,2016-01-15,1049.92,25.76,1085/1025/950,0.23/0.26/0.29,8.35,63,7,8610.00,-98280.00,42.0,8.76%,sdc,
288,112,C37_P50,2016-02-05,2016-04-15,2016-02-25,988.17,23.75,1020/970/890,0.25/0.28/0.32,1.45,50,20,9455.00,-97650.00,31.0,9.68%,sdc,
289,113,C37_P50,2016-03-11,2016-05-20,2016-04-13,1086.26,16.61,1110/1070/1000,0.19/0.21/0.25,-0.40,37,33,11715.00,-97845.00,33.0,11.97%,sdc,
290,114,C37_P50,2016-04-08,2016-06-17,2016-04-18,1094.03,15.8,1120/1070/1010,0.19/0.21/0.24,7.10,60,10,-10150.00,-99470.00,58.0,-10.20%,sdc,
291,115,C37_P50,2016-05-06,2016-07-15,2016-05-27,1109.07,15.04,1140/1090/1020,0.19/0.21/0.24,5.55,49,21,1365.00,-99840.00,39.0,1.37%,sdc,
292,116,C37_P50,2016-06-10,2016-08-19,2016-06-27,1163.65,17.23,1190/1140/1070,0.18/0.21/0.24,5.00,53,17,195.00,-97695.00,39.0,0.20%,sdc,
293,117,C37_P50,2016-07-08,2016-09-16,2016-07-27,1175.40,13.37,1200/1160/1090,0.17/0.18/0.22,0.70,51,19,4320.00,-98400.00,32.0,4.39%,sdc,
294,118,C37_P50,2016-08-12,2016-10-21,2016-09-22,1229.74,11.44,1250/1210/1140,0.16/0.17/0.21,1.15,29,41,6880.00,-99840.00,32.0,6.89%,sdc,
295,119,C37_P50,2016-09-09,2016-11-18,2016-09-22,1224.11,16.76,1250/1200/1130,0.18/0.20/0.24,4.80,57,13,-2800.00,-99400.00,40.0,-2.82%,sdc,
296,120,C37_P50,2016-10-07,2016-12-16,2016-10-27,1236.43,13.37,1260/1210/1140,0.17/0.20/0.23,4.70,50,20,12200.00,-99000.00,40.0,12.32%,sdc,
297,121,C37_P50,2016-11-11,2017-01-20,2016-11-22,1280.63,14.51,1310/1260/1180,0.18/0.20/0.24,3.35,59,11,-870.00,-96860.00,29.0,-0.90%,sdc,
298,122,C37_P50,2016-12-09,2017-02-17,2017-01-18,1388.35,11.85,1420/1360/1290,0.17/0.19/0.21,10.40,30,40,52800.00,-98160.00,48.0,53.79%,tp,
299,123,C37_P50,2017-01-06,2017-03-17,2017-02-14,1369.25,11.36,1400/1350/1270,0.16/0.18/0.22,3.85,31,39,14210.00,-98310.00,29.0,14.45%,sdc,
300,124,C37_P50,2017-02-10,2017-04-21,2017-03-21,1388.05,10.8,1420/1370/1290,0.16/0.18/0.21,3.80,31,39,19865.00,-98165.00,29.0,20.24%,sdc,
