,strategy_code,trade nr.,expiration,entry_date,strikes,entry_price,exit_date,DIT,DTE,pnl,max risk,position size,percentage,exit
227,DP,66,2012-06-16,2012-04-03,830/800/760,1.1,2012-04-10,7,67,-3600,-99900,90,-3.6%,le
228,DP,67,2012-07-21,2012-05-08,790/760/720,1.2,2012-05-18,10,64,-7120,-99680,89,-7.14%,le
229,DP,68,2012-08-18,2012-06-04,730/700/660,0.45,2012-07-10,36,39,6650,-99275,95,6.7%,ue
230,DP,69,2012-09-22,2012-07-09,800/770/730,1.35,2012-08-13,35,40,19800,-99880,88,19.82%,tp
231,DP,70,2012-10-20,2012-08-08,800/770/730,1.65,2012-09-11,34,39,-2550,-99025,85,-2.58%,ue
232,DP,71,2012-11-17,2012-09-05,820/790/750,1.25,2012-10-10,35,38,20239,-99000,88,20.44%,tp
233,DP,72,2012-12-22,2012-10-08,840/810/770,2.15,2012-11-08,31,44,15580,-99630,82,15.64%,le
234,DP,73,2013-01-19,2012-11-07,810/780/740,2.0,2012-11-15,8,65,1245,-99600,83,1.25%,le
235,DP,74,2013-02-16,2012-12-03,820/790/750,1.95,2013-01-08,36,39,-7055,-99185,83,-7.11%,ue
236,DP,75,2013-03-16,2013-01-03,870/840/800,2.05,2013-02-05,33,39,-3280,-98810,82,-3.32%,ue
237,DP,76,2013-04-20,2013-02-04,900/870/830,2.35,2013-03-12,36,39,-8000,-98800,80,-8.1%,ue
238,DP,77,2013-05-18,2013-03-11,940/910/870,2.65,2013-04-15,35,33,16985,-99935,79,17.0%,tp
239,DP,78,2013-06-22,2013-04-12,940/910/870,2.2,2013-05-14,32,39,-6074,-98820,81,-6.15%,ue
240,DP,79,2013-07-20,2013-05-13,970/940/900,1.75,2013-06-24,42,26,15300,-99875,85,15.32%,tp
241,DP,80,2013-08-17,2013-06-03,990/960/920,0.95,2013-07-10,37,38,8417,-99645,91,8.45%,ue
242,DP,81,2013-09-21,2013-07-16,1040/1010/970,1.8,2013-08-19,34,33,19319,-99120,84,19.49%,tp
243,DP,82,2013-10-19,2013-08-06,1050/1020/980,1.4,2013-08-30,24,50,435,-99180,87,0.44%,le
244,DP,83,2013-11-16,2013-09-12,1050/1020/980,1.5,2013-10-11,29,36,1720,-98900,86,1.74%,ue
245,DP,84,2013-12-21,2013-10-07,1070/1040/1000,0.8,2013-11-12,36,39,12420,-99360,92,12.5%,ue
246,DP,85,2014-01-18,2013-11-05,1100/1070/1030,1.55,2013-12-18,43,31,2149,-99329,86,2.16%,ue
247,DP,86,2014-02-22,2013-12-09,1130/1100/1060,1.1,2014-01-14,36,39,4274,-99900,90,4.28%,ue
248,DP,87,2014-03-22,2014-01-06,1150/1120/1080,1.3,2014-02-03,28,47,880,-99439,88,0.88%,le
249,DP,88,2014-04-19,2014-02-03,1090/1060/1020,0.4,2014-03-11,36,39,719,-99839,96,0.72%,ue
250,DP,89,2014-05-17,2014-03-03,1170/1140/1100,0.8,2014-04-10,38,37,7819,-99359,92,7.87%,le
251,DP,90,2014-06-21,2014-04-07,1140/1110/1070,0.45,2014-05-08,31,44,12825,-99275,95,12.92%,le
252,DP,91,2014-07-19,2014-05-05,1120/1090/1050,0.6,2014-06-10,36,39,6109,-99640,94,6.13%,ue
253,DP,92,2014-08-16,2014-06-02,1130/1100/1060,0.85,2014-07-08,36,39,5520,-99820,92,5.53%,ue
254,DP,93,2014-09-20,2014-07-07,1190/1160/1120,1.3,2014-07-17,10,65,-10559,-99439,88,-10.62%,le
255,DP,94,2014-10-18,2014-08-05,1120/1090/1050,0.5,2014-09-09,35,39,9024,-99750,95,9.05%,ue
256,DP,95,2014-11-22,2014-09-09,1160/1130/1090,0.95,2014-09-25,16,58,910,-99644,91,0.91%,le
257,DP,96,2014-12-20,2014-10-06,1100/1070/1030,0.75,2014-10-10,4,71,-7439,-99975,93,-7.44%,le
258,DP,97,2015-01-17,2014-11-03,1170/1140/1100,0.6,2014-12-22,49,26,8694,-99639,94,8.73%,ue
259,DP,98,2015-02-20,2014-12-08,1170/1140/1100,0.65,2015-01-23,46,28,12555,-99045,93,12.68%,tp
260,DP,99,2015-03-20,2015-01-05,1180/1150/1110,0.15,2015-02-12,38,36,11760,-99470,98,11.82%,ue
261,DP,100,2015-04-17,2015-02-04,1190/1160/1120,0.15,2015-03-09,33,39,10779,-99470,98,10.84%,ue
262,DP,101,2015-05-15,2015-03-03,1230/1200/1160,0.85,2015-04-08,36,37,5519,-99820,92,5.53%,ue
263,DP,102,2015-06-19,2015-04-07,1250/1220/1180,0.6,2015-05-12,35,38,19740,-99640,94,19.81%,tp
264,DP,103,2015-07-17,2015-05-05,1210/1180/1140,0.5,2015-06-08,34,39,5700,-99750,95,5.71%,ue
265,DP,104,2015-08-21,2015-06-08,1260/1230/1190,0.6,2015-07-17,39,35,18800,-99640,94,18.87%,tp
266,DP,105,2015-09-18,2015-07-06,1240/1210/1170,-0.0,2015-07-28,22,52,19800,-99000,99,20.0%,tp
267,DP,106,2015-10-16,2015-08-03,1230/1200/1160,0.95,2015-08-20,17,57,-2730,-99644,91,-2.74%,le
268,DP,107,2015-11-20,2015-09-09,1150/1120/1080,-0.05,2015-09-28,19,53,-2000,-99499,100,-2.01%,le
269,DP,108,2015-12-19,2015-10-06,1130/1100/1060,0.3,2015-11-10,35,39,6790,-99910,97,6.8%,ue
270,DP,109,2016-01-15,2015-11-04,1190/1160/1120,0.9,2015-11-13,9,63,-4549,-99190,91,-4.59%,le
271,DP,110,2016-02-19,2015-12-07,1160/1130/1090,0.5,2015-12-11,4,70,-3325,-99750,95,-3.33%,le
272,DP,111,2016-03-18,2016-01-04,1110/1080/1040,0.25,2016-01-07,3,71,-5334,-99425,97,-5.36%,le
273,DP,112,2016-04-15,2016-02-02,1010/980/940,0.2,2016-02-08,6,67,-5390,-99960,98,-5.39%,le
274,DP,113,2016-05-20,2016-03-08,1070/1040/1000,0.55,2016-04-12,35,38,9400,-99169,94,9.48%,ue
275,DP,114,2016-06-17,2016-04-04,1110/1080/1040,0.95,2016-05-13,39,35,18199,-99645,91,18.26%,tp
276,DP,115,2016-07-15,2016-05-03,1120/1090/1050,0.65,2016-06-06,34,39,3487,-99045,93,3.52%,ue
277,DP,116,2016-08-19,2016-06-09,1180/1150/1110,1.1,2016-06-24,15,56,-6749,-99900,90,-6.76%,le
278,DP,117,2016-09-16,2016-07-05,1140/1110/1070,0.7,2016-08-08,34,39,-2092,-99509,93,-2.1%,ue
279,DP,118,2016-10-21,2016-08-08,1230/1200/1160,1.1,2016-09-22,45,29,2250,-99899,90,2.25%,ue
280,DP,119,2016-11-18,2016-09-08,1260/1230/1190,1.05,2016-09-13,5,66,-7200,-99449,90,-7.24%,le
281,DP,120,2016-12-16,2016-10-03,1240/1210/1170,0.65,2016-10-27,24,50,6045,-99045,93,6.1%,le
282,DP,121,2017-01-20,2016-11-16,1300/1270/1230,0.8,2016-12-12,26,39,0,-99359,92,0.0%,ue
283,DP,122,2017-02-17,2016-12-12,1370/1340/1300,0.55,2017-01-13,32,35,18800,-99169,94,18.96%,tp
284,DP,123,2017-03-17,2017-01-05,1370/1340/1300,0.65,2017-02-13,39,32,14880,-99044,93,15.02%,tp
285,DP,124,2017-04-21,2017-02-06,1370/1340/1300,0.9,2017-03-14,36,38,19109,-99190,91,19.27%,tp
286,DP,125,2017-05-19,2017-03-06,1390/1360/1320,0.7,2017-03-21,15,59,1395,-99510,93,1.4%,le
287,DP,126,2017-06-16,2017-04-03,1370/1340/1300,1.15,2017-05-17,44,30,20025,-99235,89,20.18%,tp
288,DP,127,2017-07-21,2017-05-08,1390/1360/1320,1.6,2017-06-13,36,38,-1720,-99759,86,-1.72%,ue
289,DP,128,2017-08-18,2017-06-05,1400/1370/1330,1.45,2017-07-14,39,35,-435,-99615,87,-0.44%,ue
290,DP,129,2017-09-15,2017-07-05,1420/1390/1350,1.6,2017-08-10,36,36,10320,-99760,86,10.34%,le
291,DP,130,2017-10-20,2017-08-08,1410/1380/1340,1.15,2017-08-17,9,64,-2224,-99235,89,-2.24%,le
292,DP,131,2017-11-17,2017-09-05,1400/1370/1330,0.75,2017-10-09,34,39,-3952,-99975,93,-3.95%,ue
293,DP,132,2017-12-15,2017-10-04,1510/1480/1440,1.45,2017-11-06,33,39,18704,-99615,87,18.78%,tp
294,DP,133,2018-01-19,2017-11-07,1480/1450/1410,1.4,2017-12-11,34,39,435,-99180,87,0.44%,ue
295,DP,134,2018-02-16,2017-12-04,1530/1500/1460,1.2,2018-01-08,35,39,4894,-99680,89,4.91%,ue
296,DP,135,2018-03-16,2018-01-05,1560/1530/1490,1.85,2018-02-05,31,39,-17220,-99540,84,-17.3%,le
297,DP,136,2018-04-20,2018-02-05,1510/1480/1440,-0.3,2018-03-12,35,39,6694,-99910,103,6.7%,ue
298,DP,137,2018-05-18,2018-03-08,1570/1540/1500,0.45,2018-03-23,15,56,-1425,-99275,95,-1.44%,le
299,DP,138,2018-06-15,2018-04-02,1490/1460/1420,-0.15,2018-05-07,35,39,5302,-99485,101,5.33%,ue
300,DP,139,2018-07-20,2018-05-14,1600/1570/1530,1.65,2018-06-11,28,39,-10625,-99025,85,-10.73%,ue
301,DP,140,2018-08-17,2018-06-07,1670/1640/1600,1.5,2018-07-09,32,39,-3010,-98900,86,-3.04%,ue
302,DP,141,2018-09-21,2018-07-10,1690/1660/1620,0.5,2018-08-10,31,42,19475,-99750,95,19.52%,tp
303,DP,142,2018-10-19,2018-08-10,1690/1660/1620,1.1,2018-09-14,35,35,3150,-99900,90,3.15%,ue
304,DP,143,2018-11-16,2018-09-04,1730/1700/1660,0.7,2018-10-01,27,46,6044,-99510,93,6.07%,le
305,DP,144,2018-12-21,2018-10-08,1630/1600/1560,0.15,2018-10-10,2,72,-8819,-99470,98,-8.87%,le
306,DP,145,2019-01-18,2018-11-05,1550/1520/1480,-0.6,2018-11-14,9,65,-529,-99640,106,-0.53%,le
307,DP,146,2019-02-15,2018-12-04,1480/1450/1410,-0.55,2018-12-13,9,64,-4724,-99225,105,-4.76%,le
308,DP,147,2019-03-15,2019-01-03,1340/1310/1270,-0.9,2019-01-31,28,43,11990,-99190,109,12.09%,le
309,DP,148,2019-05-17,2019-03-04,1580/1550/1510,0.6,2019-03-07,3,71,-7520,-99640,94,-7.55%,le
310,DP,149,2019-06-21,2019-04-08,1580/1550/1510,0.45,2019-05-13,35,39,-5225,-99275,95,-5.26%,le
311,DP,150,2019-07-19,2019-05-07,1580/1550/1510,-0.35,2019-05-13,6,67,-3605,-99395,103,-3.63%,le
312,DP,151,2019-08-16,2019-06-05,1510/1480/1440,-0.15,2019-07-08,33,39,10099,-99485,101,10.15%,ue
313,DP,152,2019-09-20,2019-07-08,1560/1530/1490,0.35,2019-08-05,28,46,-11520,-99360,96,-11.59%,le
314,DP,153,2019-10-18,2019-08-05,1490/1460/1420,-0.6,2019-09-09,35,39,13249,-99640,106,13.3%,ue
315,DP,154,2019-11-15,2019-09-03,1470/1440/1400,-0.5,2019-10-11,38,35,9450,-99750,105,9.47%,ue
316,DP,155,2019-12-20,2019-10-07,1500/1470/1430,-0.3,2019-11-11,35,39,7210,-99910,103,7.22%,ue
317,DP,156,2020-01-17,2019-11-06,1590/1560/1520,0.55,2019-12-09,33,39,2349,-99170,94,2.37%,ue
318,DP,157,2020-02-21,2019-12-09,1630/1600/1560,0.15,2020-01-13,35,39,10289,-99470,98,10.34%,ue
319,DP,158,2020-03-20,2020-01-07,1660/1630/1590,0.4,2020-01-31,24,49,-5760,-99840,96,-5.77%,le
320,DP,159,2020-04-17,2020-02-06,1680/1650/1610,0.45,2020-02-24,18,53,-4749,-99275,95,-4.78%,le
321,DP,160,2020-05-15,2020-03-03,1490/1460/1420,-1.25,2020-03-06,3,70,-12540,-99750,114,-12.57%,le
322,DP,161,2020-06-19,2020-04-13,1210/1180/1140,-1.85,2020-05-11,28,39,15860,-99430,122,15.95%,ue
323,DE,1,2007-02-17,2006-12-11,790/760/720,2.2,2007-01-08,28,40,17010,-98820,81,17.21%,tp
324,DE,2,2007-04-21,2007-02-12,800/770/730,2.5,2007-03-19,35,33,13600,-100000,80,13.6%,tp
325,DE,3,2007-06-16,2007-04-09,810/780/740,2.0,2007-05-22,43,25,-4772,-99600,83,-4.79%,ue
326,DE,4,2007-07-21,2007-05-14,820/790/750,1.85,2007-06-25,42,26,13860,-99540,84,13.92%,tp
327,DE,5,2007-08-18,2007-06-11,830/800/760,1.95,2007-07-24,43,25,17430,-99185,83,17.57%,tp
328,DE,6,2007-09-22,2007-07-16,850/820/780,1.3,2007-07-24,8,60,2200,-99440,88,2.21%,le
329,DE,7,2007-10-20,2007-08-13,780/750/710,0.85,2007-09-19,37,31,2759,-99820,92,2.76%,ue
330,DE,8,2007-11-17,2007-09-10,770/740/700,0.0,2007-10-09,29,39,6500,-100000,100,6.5%,ue
331,DE,9,2007-12-22,2007-10-15,830/800/760,1.1,2007-11-07,23,45,900,-99900,90,0.9%,le
332,DE,10,2008-01-19,2007-11-12,770/740/700,0.5,2007-12-17,35,33,17575,-99750,95,17.62%,tp
333,DE,11,2008-04-19,2008-02-11,700/670/630,0.6,2008-03-10,28,40,6109,-99639,94,6.13%,le
334,DE,12,2008-05-17,2008-03-10,650/620/580,1.0,2008-04-04,25,43,3375,-99000,90,3.41%,ew
335,DE,13,2008-06-21,2008-04-14,690/660/620,1.2,2008-05-12,28,40,4672,-99680,89,4.69%,ew
336,DE,14,2008-08-16,2008-06-09,740/710/670,1.35,2008-06-27,18,50,7039,-99880,88,7.05%,le
337,DE,15,2008-09-20,2008-07-14,670/640/600,1.05,2008-08-06,23,45,2925,-99449,90,2.94%,ew
338,DE,16,2008-11-22,2008-09-15,700/670/630,0.8,2008-10-02,17,51,-14260,-99359,92,-14.35%,le
339,DE,17,2009-01-17,2008-11-10,490/460/420,0.05,2008-11-18,8,60,-10890,-99495,99,-10.95%,le
340,DE,18,2009-02-21,2008-12-15,450/420/380,-0.15,2009-01-14,30,38,20705,-99485,101,20.81%,tp
341,DE,19,2009-03-21,2009-01-12,470/440/400,0.55,2009-02-11,30,38,20209,-99170,94,20.38%,tp
342,DE,20,2009-04-18,2009-02-09,470/440/400,1.15,2009-02-18,9,59,-1780,-99235,89,-1.79%,le
343,DE,21,2009-05-16,2009-03-09,340/310/270,1.85,2009-03-17,8,60,-2310,-99540,84,-2.32%,ew
344,DE,22,2009-07-18,2009-05-11,500/470/430,1.6,2009-06-16,36,32,16770,-99760,86,16.81%,tp
345,DE,23,2009-08-22,2009-06-15,510/480/440,1.85,2009-07-09,24,44,18480,-99540,84,18.57%,tp
346,DE,24,2009-10-17,2009-08-10,570/540/500,2.35,2009-09-15,36,32,-3200,-98800,80,-3.24%,ue
347,DE,25,2009-12-19,2009-10-12,610/580/540,2.2,2009-10-28,16,52,1619,-98820,81,1.64%,le
348,DE,26,2010-04-17,2010-02-08,590/560/520,2.55,2010-03-01,21,47,-11257,-99145,79,-11.35%,ew
349,DE,27,2010-05-22,2010-03-15,670/640/600,2.6,2010-04-13,29,39,-7899,-99539,79,-7.94%,ue
350,DE,28,2010-09-18,2010-07-12,620/590/550,1.25,2010-08-10,29,39,5279,-99000,88,5.33%,ue
351,DE,29,2010-12-18,2010-10-11,690/660/620,1.25,2010-11-09,29,39,6159,-98999,88,6.22%,ue
352,DE,30,2011-02-19,2010-12-13,770/740/700,2.2,2011-01-12,30,38,-2632,-98820,81,-2.66%,ue
353,DE,31,2011-05-21,2011-03-14,800/770/730,0.75,2011-04-15,32,36,10462,-99975,93,10.46%,ue
354,DE,32,2011-06-18,2011-04-11,830/800/760,0.9,2011-05-16,35,33,20929,-99190,91,21.1%,tp
355,DE,33,2011-08-20,2011-06-13,780/750/710,1.6,2011-07-05,22,46,-3870,-99760,86,-3.88%,ew
356,DE,34,2011-09-17,2011-07-11,830/800/760,1.2,2011-08-02,22,46,-889,-99680,89,-0.89%,le
357,DE,35,2012-01-21,2011-11-14,730/700/660,-0.2,2011-11-23,9,59,-2550,-99960,102,-2.55%,le
358,DE,36,2012-02-18,2011-12-12,730/700/660,0.1,2012-01-10,29,39,12375,-99990,99,12.38%,ue
359,DE,37,2012-05-19,2012-03-12,810/780/740,1.2,2012-04-18,37,31,16020,-99680,89,16.07%,tp
360,DE,38,2012-06-16,2012-04-09,810/780/740,1.1,2012-05-10,31,37,18900,-99900,90,18.92%,tp
361,DE,39,2012-07-21,2012-05-14,780/750/710,0.9,2012-06-01,18,50,455,-99190,91,0.46%,le
362,DE,40,2012-08-18,2012-06-11,760/730/690,0.95,2012-07-10,29,39,10009,-99645,91,10.04%,ue
363,DE,41,2012-09-22,2012-07-16,800/770/730,1.5,2012-08-13,28,40,18060,-98900,86,18.26%,tp
364,DE,42,2012-10-20,2012-08-13,800/770/730,1.85,2012-09-11,29,39,-4200,-99540,84,-4.22%,ue
365,DE,43,2012-11-17,2012-09-10,840/810/770,1.95,2012-10-09,29,39,19505,-99185,83,19.67%,tp
366,DE,44,2013-01-19,2012-11-12,790/760/720,2.1,2012-12-11,29,39,-4100,-99220,82,-4.13%,ue
367,DE,45,2013-03-16,2013-01-07,880/850/810,2.45,2013-02-08,32,36,-6000,-99600,80,-6.02%,ue
368,DE,46,2013-04-20,2013-02-11,910/880/840,2.5,2013-03-12,29,39,-6400,-100000,80,-6.4%,ue
369,DE,47,2013-05-18,2013-03-11,940/910/870,2.65,2013-04-15,35,33,16985,-99935,79,17.0%,tp
370,DE,48,2013-06-22,2013-04-15,910/880/840,1.9,2013-05-13,28,40,-7139,-99960,84,-7.14%,ew
371,DE,49,2013-07-20,2013-05-13,970/940/900,1.75,2013-06-24,42,26,15300,-99875,85,15.32%,tp
372,DE,50,2014-03-22,2014-01-13,1140/1110/1070,1.3,2014-02-03,21,47,0,-99439,88,0.0%,le
373,DE,51,2014-05-17,2014-03-10,1200/1170/1130,1.35,2014-03-26,16,52,1760,-99880,88,1.76%,le
374,DE,52,2014-06-21,2014-04-14,1110/1080/1040,0.45,2014-05-13,29,39,19950,-99275,95,20.1%,tp
375,DE,53,2014-11-22,2014-09-15,1150/1120/1080,1.05,2014-09-30,15,53,3149,-99449,90,3.17%,le
376,DE,54,2014-12-20,2014-10-13,1050/1020/980,0.5,2014-10-31,18,50,-1899,-99750,95,-1.9%,ew
377,DE,55,2015-02-20,2014-12-12,1150/1120/1080,0.2,2015-01-22,41,29,11759,-99960,98,11.76%,ue
378,DE,56,2015-03-20,2015-01-09,1190/1160/1120,0.55,2015-02-13,35,35,8930,-99169,94,9.0%,ue
379,DE,57,2015-04-17,2015-02-06,1200/1170/1130,0.2,2015-03-12,34,36,10289,-99959,98,10.29%,ue
380,DE,58,2015-05-15,2015-03-06,1210/1180/1140,0.6,2015-04-06,31,39,3759,-99640,94,3.77%,ue
381,DE,59,2015-08-21,2015-06-12,1260/1230/1190,1.0,2015-07-20,38,32,18899,-99000,90,19.09%,tp
382,DE,60,2015-10-16,2015-08-07,1200/1170/1130,0.6,2015-08-21,14,56,-940,-99640,94,-0.94%,le
383,DE,61,2015-12-19,2015-10-12,1160/1130/1090,0.9,2015-11-19,38,30,15924,-99190,91,16.05%,tp
384,DE,62,2016-02-19,2015-12-11,1120/1090/1050,0.5,2016-01-07,27,43,-950,-99750,95,-0.95%,le
385,DE,63,2016-03-18,2016-01-08,1050/1020/980,0.2,2016-01-15,7,63,-5880,-99960,98,-5.88%,le
386,DE,64,2016-04-15,2016-02-05,990/960/920,0.0,2016-03-07,31,39,4250,-100000,100,4.25%,ue
387,DE,65,2016-07-15,2016-05-06,1110/1080/1040,0.8,2016-06-06,31,39,230,-99359,92,0.23%,ue
388,DE,66,2016-08-19,2016-06-10,1160/1130/1090,0.8,2016-06-27,17,53,-6440,-99360,92,-6.48%,le
389,DE,67,2016-11-18,2016-09-09,1220/1190/1150,0.55,2016-10-10,31,39,5640,-99170,94,5.69%,ue
390,DE,68,2016-12-16,2016-10-07,1240/1210/1170,0.7,2016-10-27,20,50,5580,-99510,93,5.61%,le
391,DE,69,2017-03-17,2017-01-06,1370/1340/1300,0.7,2017-02-15,40,30,11624,-99509,93,11.68%,ue
392,DE,70,2017-07-21,2017-05-12,1380/1350/1310,1.5,2017-06-12,31,39,-859,-98900,86,-0.87%,ue
393,DE,71,2017-10-20,2017-08-11,1370/1340/1300,0.6,2017-09-11,31,39,1880,-99640,94,1.89%,ue
394,DE,72,2017-12-15,2017-10-06,1510/1480/1440,1.45,2017-11-06,31,39,18704,-99615,87,18.78%,tp
395,DE,73,2018-03-16,2018-01-05,1560/1530/1490,1.85,2018-02-05,31,39,-17220,-99540,84,-17.3%,le
396,DE,74,2018-06-15,2018-04-06,1510/1480/1440,0.3,2018-05-07,31,39,3395,-99910,97,3.4%,ue
397,DE,75,2018-09-21,2018-07-13,1690/1660/1620,0.85,2018-08-22,40,30,5060,-99820,92,5.07%,ue
398,DE,76,2018-10-19,2018-08-10,1690/1660/1620,1.1,2018-09-14,35,35,3150,-99900,90,3.15%,ue
399,DE,77,2018-11-16,2018-09-07,1710/1680/1640,0.75,2018-10-02,25,45,11160,-99975,93,11.16%,le
400,DE,78,2018-12-21,2018-10-12,1550/1520/1480,-0.35,2018-10-24,12,58,-9785,-99395,103,-9.84%,le
401,DE,79,2019-01-18,2018-11-09,1550/1520/1480,-0.2,2018-11-14,5,65,-4589,-99960,102,-4.59%,le
402,DE,80,2019-02-15,2018-12-07,1450/1420/1380,-0.8,2018-12-14,7,63,-5399,-99360,108,-5.43%,le
403,DE,81,2019-05-17,2019-03-08,1520/1490/1450,0.1,2019-04-08,31,39,5940,-99990,99,5.94%,ue
404,DE,82,2019-10-18,2019-08-09,1510/1480/1440,-0.1,2019-08-14,5,65,-7575,-99990,101,-7.58%,le
405,DE,83,2019-11-15,2019-09-06,1510/1480/1440,0.05,2019-10-17,41,29,12374,-99495,99,12.44%,ue
406,DE,84,2020-02-21,2019-12-13,1640/1610/1570,0.7,2020-01-14,32,38,4650,-99510,93,4.67%,ue
407,DE,85,2020-03-20,2020-01-10,1660/1630/1590,0.65,2020-01-31,21,49,-7905,-99045,93,-7.98%,le
408,DE,86,2020-04-17,2020-02-07,1660/1630/1590,0.5,2020-02-25,18,52,-18525,-99750,95,-18.57%,le
409,DE,87,2020-05-15,2020-03-06,1440/1410/1370,-1.3,2020-03-09,3,67,-22800,-99179,114,-22.99%,le
410,DE,88,2020-06-19,2020-04-13,1210/1180/1140,-1.85,2020-05-11,28,39,15860,-99430,122,15.95%,ue
411,D,1,2007-02-17,2006-12-11,790/760/720,2.2,2007-01-08,28,40,17010,-98820,81,17.21%,tp
412,D,2,2007-04-21,2007-02-12,800/770/730,2.5,2007-03-19,35,33,13600,-100000,80,13.6%,tp
413,D,3,2007-06-16,2007-04-09,810/780/740,2.0,2007-05-22,43,25,-4772,-99600,83,-4.79%,ue
414,D,4,2007-07-21,2007-05-14,820/790/750,1.85,2007-06-25,42,26,13860,-99540,84,13.92%,tp
415,D,5,2007-08-18,2007-06-11,830/800/760,1.95,2007-07-24,43,25,17430,-99185,83,17.57%,tp
416,D,6,2007-09-22,2007-07-16,850/820/780,1.3,2007-07-24,8,60,2200,-99440,88,2.21%,le
417,D,7,2007-10-20,2007-08-13,780/750/710,0.85,2007-09-19,37,31,2759,-99820,92,2.76%,ue
418,D,8,2007-11-17,2007-09-10,770/740/700,0.0,2007-10-09,29,39,6500,-100000,100,6.5%,ue
419,D,9,2007-12-22,2007-10-15,830/800/760,1.1,2007-11-07,23,45,900,-99900,90,0.9%,le
420,D,10,2008-01-19,2007-11-12,770/740/700,0.5,2007-12-17,35,33,17575,-99750,95,17.62%,tp
421,D,11,2008-04-19,2008-02-11,700/670/630,0.6,2008-03-10,28,40,6109,-99639,94,6.13%,le
422,D,12,2008-05-17,2008-03-10,650/620/580,1.0,2008-04-08,29,39,2700,-99000,90,2.73%,ue
423,D,13,2008-06-21,2008-04-14,690/660/620,1.2,2008-05-13,29,39,2892,-99680,89,2.9%,ue
424,D,14,2008-08-16,2008-06-09,740/710/670,1.35,2008-06-27,18,50,7039,-99880,88,7.05%,le
425,D,15,2008-09-20,2008-07-14,670/640/600,1.05,2008-08-12,29,39,450,-99449,90,0.45%,ue
426,D,16,2008-11-22,2008-09-15,700/670/630,0.8,2008-10-02,17,51,-14260,-99359,92,-14.35%,le
427,D,17,2009-01-17,2008-11-10,490/460/420,0.05,2008-11-18,8,60,-10890,-99495,99,-10.95%,le
428,D,18,2009-02-21,2008-12-15,450/420/380,-0.15,2009-01-14,30,38,20705,-99485,101,20.81%,tp
429,D,19,2009-03-21,2009-01-12,470/440/400,0.55,2009-02-11,30,38,20209,-99170,94,20.38%,tp
430,D,20,2009-04-18,2009-02-09,470/440/400,1.15,2009-02-18,9,59,-1780,-99235,89,-1.79%,le
431,D,21,2009-05-16,2009-03-09,340/310/270,1.85,2009-04-07,29,39,-10080,-99540,84,-10.13%,ue
432,D,22,2009-07-18,2009-05-11,500/470/430,1.6,2009-06-16,36,32,16770,-99760,86,16.81%,tp
433,D,23,2009-08-22,2009-06-15,510/480/440,1.85,2009-07-09,24,44,18480,-99540,84,18.57%,tp
434,D,24,2009-10-17,2009-08-10,570/540/500,2.35,2009-09-15,36,32,-3200,-98800,80,-3.24%,ue
435,D,25,2009-12-19,2009-10-12,610/580/540,2.2,2009-10-28,16,52,1619,-98820,81,1.64%,le
436,D,26,2010-04-17,2010-02-08,590/560/520,2.55,2010-03-09,29,39,-16589,-99145,79,-16.73%,ue
437,D,27,2010-05-22,2010-03-15,670/640/600,2.6,2010-04-13,29,39,-7899,-99539,79,-7.94%,ue
438,D,28,2010-09-18,2010-07-12,620/590/550,1.25,2010-08-10,29,39,5279,-99000,88,5.33%,ue
439,D,29,2010-12-18,2010-10-11,690/660/620,1.25,2010-11-09,29,39,6159,-98999,88,6.22%,ue
440,D,30,2011-02-19,2010-12-13,770/740/700,2.2,2011-01-12,30,38,-2632,-98820,81,-2.66%,ue
441,D,31,2011-05-21,2011-03-14,800/770/730,0.75,2011-04-15,32,36,10462,-99975,93,10.46%,ue
442,D,32,2011-06-18,2011-04-11,830/800/760,0.9,2011-05-16,35,33,20929,-99190,91,21.1%,tp
443,D,33,2011-08-20,2011-06-13,780/750/710,1.6,2011-07-12,29,39,-3654,-99760,86,-3.66%,ue
444,D,34,2011-09-17,2011-07-11,830/800/760,1.2,2011-08-02,22,46,-889,-99680,89,-0.89%,le
445,D,35,2012-01-21,2011-11-14,730/700/660,-0.2,2011-11-23,9,59,-2550,-99960,102,-2.55%,le
446,D,36,2012-02-18,2011-12-12,730/700/660,0.1,2012-01-10,29,39,12375,-99990,99,12.38%,ue
447,D,37,2012-05-19,2012-03-12,810/780/740,1.2,2012-04-18,37,31,16020,-99680,89,16.07%,tp
448,D,38,2012-06-16,2012-04-09,810/780/740,1.1,2012-05-10,31,37,18900,-99900,90,18.92%,tp
449,D,39,2012-07-21,2012-05-14,780/750/710,0.9,2012-06-01,18,50,455,-99190,91,0.46%,le
450,D,40,2012-08-18,2012-06-11,760/730/690,0.95,2012-07-10,29,39,10009,-99645,91,10.04%,ue
451,D,41,2012-09-22,2012-07-16,800/770/730,1.5,2012-08-13,28,40,18060,-98900,86,18.26%,tp
452,D,42,2012-10-20,2012-08-13,800/770/730,1.85,2012-09-11,29,39,-4200,-99540,84,-4.22%,ue
453,D,43,2012-11-17,2012-09-10,840/810/770,1.95,2012-10-09,29,39,19505,-99185,83,19.67%,tp
454,D,44,2013-01-19,2012-11-12,790/760/720,2.1,2012-12-11,29,39,-4100,-99220,82,-4.13%,ue
455,D,45,2013-03-16,2013-01-07,880/850/810,2.45,2013-02-08,32,36,-6000,-99600,80,-6.02%,ue
