,trade nr.,strategy_code,entry_date,expiration,exit_date,entry_underlying,entry_vix,strikes,iv_legs,entry_price,dte,dit,pnl,max_risk,position_size,percentage,exit,dailypnls
142,143,C37_P10,2018-09-07 00:00:00,2018-11-16,2018-09-19,1711.5,14.99,1740/1685/1605,0.12/0.15/0.18,5.65,58,12,10720.0,-98240.0,32.0,10.91%,tp,
143,144,C37_P10,2018-10-12 00:00:00,2018-12-21,2018-10-24,1545.33,21.85,1580/1515/1425,0.17/0.20/0.24,5.85,58,12,960.0,-98880.0,32.0,0.97%,sdc,
144,145,C37_P10,2018-11-09 00:00:00,2019-01-18,2018-11-14,1553.02,17.04,1590/1530/1430,0.17/0.20/0.24,2.3,65,5,-3450.0,-97405.0,23.0,-3.54%,sdc,
145,146,C37_P10,2018-12-07 00:00:00,2019-02-15,2018-12-17,1448.17,23.22,1490/1420/1320,0.21/0.24/0.28,5.25,60,10,-2100.0,-98840.0,28.0,-2.12%,sdc,
146,147,C37_P10,2019-01-04 00:00:00,2019-03-15,2019-01-09,1379.9,21.53,1420/1350/1260,0.21/0.24/0.27,7.8,65,5,-4025.0,-97475.0,35.0,-4.13%,sdc,
147,148,C37_P10,2019-03-08 00:00:00,2019-05-17,2019-03-18,1520.1,16.75,1550/1490/1410,0.16/0.18/0.22,6.25,60,10,-1710.0,-99940.0,38.0,-1.71%,sdc,
148,149,C37_P10,2019-04-12 00:00:00,2019-06-21,2019-05-13,1584.7,12.08,1610/1560/1485,0.13/0.16/0.19,3.65,39,31,-3910.0,-97580.0,34.0,-4.01%,sdc,
149,150,C37_P10,2019-05-10 00:00:00,2019-07-19,2019-05-13,1572.99,16.6,1605/1545/1460,0.16/0.18/0.22,5.4,67,3,-960.0,-97440.0,32.0,-0.99%,sdc,
150,151,C37_P10,2019-06-07 00:00:00,2019-08-16,2019-06-20,1514.39,16.14,1545/1490/1410,0.15/0.17/0.20,3.55,57,13,2040.0,-97240.0,34.0,2.10%,sdc,
151,152,C37_P10,2019-07-12 00:00:00,2019-09-20,2019-08-02,1570.0,12.34,1595/1550/1475,0.12/0.14/0.17,1.85,49,21,-5115.0,-98890.0,31.0,-5.17%,sdc,
152,153,C37_P10,2019-08-09 00:00:00,2019-10-18,2019-08-15,1513.04,17.36,1545/1485/1400,0.16/0.19/0.22,4.65,64,6,-1650.0,-98010.0,33.0,-1.68%,sdc,
153,154,C37_P10,2019-09-06 00:00:00,2019-11-15,2019-09-11,1505.17,15.0,1535/1480/1395,0.15/0.18/0.21,3.05,65,5,-3150.0,-99300.0,30.0,-3.17%,sdc,
154,155,C37_P10,2019-10-11 00:00:00,2019-12-20,2019-10-25,1511.9,15.76,1540/1485/1400,0.16/0.19/0.22,2.05,56,14,6045.0,-99510.0,31.0,6.07%,sdc,
155,156,C37_P10,2019-11-08 00:00:00,2020-01-17,2019-12-06,1596.9,12.13,1625/1575/1495,0.14/0.16/0.19,2.95,42,28,3450.0,-99000.0,30.0,3.48%,sdc,
156,157,C37_P10,2019-12-13 00:00:00,2020-02-21,2020-01-13,1635.66,12.69,1660/1610/1535,0.13/0.15/0.18,3.8,39,31,5610.0,-98090.0,34.0,5.72%,sdc,
157,158,C37_P10,2020-01-10 00:00:00,2020-03-20,2020-01-16,1655.79,12.78,1680/1630/1555,0.13/0.15/0.18,3.7,64,6,-2720.0,-97750.0,34.0,-2.78%,sdc,
158,159,C37_P10,2020-02-07 00:00:00,2020-04-17,2020-02-25,1658.06,15.47,1690/1635/1550,0.14/0.16/0.20,4.1,52,18,-13775.0,-99035.0,29.0,-13.91%,sdc,
159,160,C37_P10,2020-03-06 00:00:00,2020-05-15,2020-03-09,1435.79,45.35,1500/1395/1235,0.31/0.37/0.46,5.35,67,3,-6000.0,-96640.0,16.0,-6.21%,sdc,
160,161,C37_P10,2020-04-13 00:00:00,2020-06-19,2020-04-28,1212.04,41.7,1285/1175/1025,0.38/0.45/0.53,7.7,52,15,4000.0,-95500.0,20.0,4.19%,sdc,
161,162,C37_P10,2020-05-08 00:00:00,2020-07-17,2020-05-13,1328.9,28.34,1400/1290/1150,0.34/0.39/0.45,12.2,65,5,4600.0,-97175.0,23.0,4.73%,sdc,
162,163,C37_P10,2020-06-12 00:00:00,2020-08-21,2020-07-01,1387.68,37.32,1480/1350/1170,0.40/0.45/0.53,12.1,51,19,11120.0,-99440.0,16.0,11.18%,tp,
163,164,C37_P10,2020-07-10 00:00:00,2020-09-18,2020-07-29,1422.68,27.46,1490/1385/1240,0.32/0.36/0.42,10.0,51,19,4750.0,-95095.0,19.0,5.00%,sdc,
164,165,C37_P10,2020-08-07 00:00:00,2020-10-16,2020-09-09,1563.52,22.3,1620/1530/1390,0.26/0.29/0.35,6.45,37,33,15300.0,-96050.0,17.0,15.93%,tp,
165,166,C37_P10,2020-09-11 00:00:00,2020-11-20,2020-10-06,1495.0,26.64,1560/1460/1320,0.29/0.32/0.37,9.15,45,25,-700.0,-98400.0,20.0,-0.71%,sdc,
166,167,C37_P10,2020-10-09 00:00:00,2020-12-18,2020-10-28,1637.4,24.89,1700/1600/1460,0.26/0.29/0.34,9.35,51,19,-3900.0,-98800.0,20.0,-3.95%,sdc,
167,168,C37_P10,2020-11-06 00:00:00,2021-01-15,2020-11-13,1647.65,24.76,1710/1610/1470,0.26/0.29/0.34,11.45,63,7,-7695.0,-97850.0,19.0,-7.86%,sdc,
168,169,C37_P10,2020-12-11 00:00:00,2021-02-19,2021-01-06,1910.4,23.18,1970/1870/1710,0.25/0.28/0.33,5.35,44,26,-1125.0,-98100.0,15.0,-1.15%,sdc,
169,170,C37_P10,2021-01-08 00:00:00,2021-03-19,2021-02-04,2087.25,21.56,2160/2040/1860,0.26/0.29/0.34,10.65,43,27,-70.0,-98980.0,14.0,-0.07%,sdc,
170,171,C37_P10,2021-02-05 00:00:00,2021-04-16,2021-03-11,2229.85,21.14,2310/2175/1990,0.26/0.29/0.34,17.35,36,34,-4270.0,-94360.0,14.0,-4.53%,sdc,
171,172,C37_P10,2021-03-12 00:00:00,2021-05-21,2021-03-23,2351.9,20.89,2440/2300/2095,0.26/0.29/0.34,13.95,59,11,-1560.0,-94800.0,12.0,-1.65%,sdc,
172,173,C37_P10,2021-04-09 00:00:00,2021-06-18,2021-05-06,2238.3,16.69,2310/2190/2030,0.23/0.25/0.29,14.8,43,27,10530.0,-98730.0,18.0,10.67%,tp,
173,174,C37_P10,2021-05-07 00:00:00,2021-07-16,2021-05-12,2265.5,16.86,2330/2220/2060,0.21/0.24/0.28,11.1,65,5,-10480.0,-97840.0,16.0,-10.71%,sdc,
174,175,C37_P10,2021-06-11 00:00:00,2021-08-20,2021-06-18,2329.5,15.74,2390/2290/2140,0.19/0.21/0.25,10.4,63,7,-4480.0,-96720.0,16.0,-4.63%,sdc,
175,176,C37_P10,2021-07-09 00:00:00,2021-09-17,2021-07-15,2275.15,16.17,2340/2230/2080,0.20/0.22/0.26,13.7,64,6,2160.0,-96750.0,18.0,2.23%,sdc,
176,177,C37_P10,2021-08-06 00:00:00,2021-10-15,2021-08-19,2246.2,16.5,2310/2200/2040,0.21/0.24/0.28,10.75,57,13,1920.0,-97280.0,16.0,1.97%,sdc,
177,178,C37_P10,2021-09-10 00:00:00,2021-11-19,2021-10-08,2233.5,20.7,2300/2190/2020,0.22/0.25/0.29,8.35,42,28,10570.0,-95760.0,14.0,11.04%,tp,
178,179,C37_P10,2021-10-08 00:00:00,2021-12-17,2021-10-27,2234.15,18.69,2300/2190/2030,0.21/0.23/0.27,10.35,51,19,9840.0,-96640.0,16.0,10.18%,tp,
179,180,C37_P10,2021-11-12 00:00:00,2022-01-21,2021-11-23,2414.3,16.3,2480/2370/2210,0.20/0.22/0.26,12.2,59,11,-240.0,-99600.0,16.0,-0.24%,sdc,
180,181,C37_P10,2021-12-10 00:00:00,2022-02-18,2022-01-05,2208.3,18.87,2280/2160/1990,0.23/0.26/0.31,13.1,44,26,15900.0,-94725.0,15.0,16.79%,tp,
181,182,C37_P10,2022-01-07 00:00:00,2022-03-18,2022-01-18,2183.95,18.83,2250/2140/1950,0.22/0.25/0.31,5.3,59,11,-3190.0,-93885.0,11.0,-3.40%,sdc,
182,183,C37_P10,2022-03-11 00:00:00,2022-05-20,2022-03-22,1983.45,30.73,2065/1930/1750,0.29/0.33/0.38,13.15,59,11,2635.0,-98940.0,17.0,2.66%,sdc,
183,184,C37_P10,2022-04-08 00:00:00,2022-06-17,2022-04-26,2001.4,21.01,2060/1960/1800,0.23/0.26/0.31,4.25,52,18,-7875.0,-96450.0,15.0,-8.16%,sdc,
184,185,C37_P10,2022-05-06 00:00:00,2022-07-15,2022-05-11,1831.8,30.26,1910/1790/1620,0.29/0.32/0.37,10.35,65,5,-1280.0,-96640.0,16.0,-1.32%,sdc,
185,186,C37_P10,2022-06-10 00:00:00,2022-08-19,2022-06-13,1804.9,27.53,1880/1760/1600,0.28/0.32/0.36,12.55,67,3,-2375.0,-99940.0,19.0,-2.38%,sdc,
186,1,C37_P50,2006-11-13 00:00:00,2007-01-20,2006-12-04,771.75,10.86,790/760/720,0.14/0.17/0.20,3.25,47,21,-187.5,-99750.0,75.0,-0.19%,sdc,
187,2,C37_P50,2006-12-11 00:00:00,2007-02-17,2007-01-25,792.7,10.84,810/780/740,0.16/0.19/0.22,2.65,23,45,50115.0,-99060.0,78.0,50.59%,tp,
188,3,C37_P50,2007-01-08 00:00:00,2007-03-17,2007-01-24,778.06,,790/760/720,0.17/0.20/0.22,2.35,52,16,7800.0,-99200.0,80.0,7.86%,sdc,
189,4,C37_P50,2007-02-12 00:00:00,2007-04-21,2007-02-20,804.95,,820/790/750,0.14/0.16/0.19,3.15,60,8,-2812.5,-99000.0,75.0,-2.84%,sdc,
190,5,C37_P50,2007-03-12 00:00:00,2007-05-19,2007-04-03,787.77,,800/770/730,0.16/0.19/0.22,2.4,46,22,-2400.0,-99600.0,80.0,-2.41%,sdc,
191,6,C37_P50,2007-04-09 00:00:00,2007-06-16,2007-05-09,812.84,,830/800/750,0.14/0.18/0.22,1.3,38,30,5405.0,-98210.0,46.0,5.50%,sdc,
192,7,C37_P50,2007-05-14 00:00:00,2007-07-21,2007-06-01,821.97,,840/810/760,0.16/0.19/0.23,0.8,50,18,4347.5,-97995.0,47.0,4.44%,sdc,
193,8,C37_P50,2007-06-11 00:00:00,2007-08-18,2007-07-13,832.84,,850/820/770,0.16/0.18/0.22,0.8,36,32,5875.0,-97995.0,47.0,6.00%,sdc,
194,9,C37_P50,2007-07-16 00:00:00,2007-09-22,2007-09-10,846.96,,870/830/780,0.17/0.20/0.24,4.7,12,56,-21105.0,-98825.0,67.0,-21.36%,dte,
195,10,C37_P50,2007-08-13 00:00:00,2007-10-20,2007-10-08,783.4,,550/550/550,x/x/x,0.0,12,56,-100000.0,-100000.0,20000.0,-100.00%,dte,
196,11,C37_P50,2007-09-10 00:00:00,2007-11-17,2007-11-05,773.18,,550/550/550,x/x/x,0.0,12,56,-100000.0,-100000.0,20000.0,-100.00%,dte,
197,12,C37_P50,2007-10-15 00:00:00,2007-12-22,2007-12-10,827.51,,400/400/400,x/x/x,0.0,12,56,-100000.0,-100000.0,20000.0,-100.00%,dte,
198,13,C37_P50,2007-11-12 00:00:00,2008-01-19,2008-01-02,770.21,,500/500/500,x/x/x,0.0,17,51,-100000.0,-100000.0,20000.0,-100.00%,sdc,
199,14,C37_P50,2007-12-10 00:00:00,2008-02-16,2008-01-02,789.8,,500/500/500,x/x/x,0.0,45,23,-100000.0,-100000.0,20000.0,-100.00%,sdc,
200,15,C37_P50,2008-01-14 00:00:00,2008-03-22,2008-01-17,714.05,22.83,740/700/640,0.26/0.29/0.32,1.9,65,3,-4050.0,-98775.0,45.0,-4.10%,sdc,
201,16,C37_P50,2008-02-11 00:00:00,2008-04-19,2008-03-06,698.58,27.56,730/680/620,0.29/0.33/0.37,6.8,44,24,24485.0,-99415.0,59.0,24.63%,sdc,
202,17,C37_P50,2008-03-10 00:00:00,2008-05-17,2008-03-24,645.25,29.48,670/630/570,0.31/0.33/0.37,1.7,54,14,2700.0,-97875.0,45.0,2.76%,sdc,
203,18,C37_P50,2008-04-14 00:00:00,2008-06-21,2008-04-18,686.7,23.85,710/670/620,0.26/0.29/0.32,4.4,64,4,-3105.0,-99705.0,69.0,-3.11%,sdc,
204,19,C37_P50,2008-05-12 00:00:00,2008-07-19,2008-06-05,732.18,17.93,750/720/670,0.22/0.24/0.27,-0.0,44,24,7840.0,-98245.0,49.0,7.98%,sdc,
205,20,C37_P50,2008-06-09 00:00:00,2008-08-16,2008-06-26,735.47,23.71,760/720/660,0.24/0.27/0.31,2.7,51,17,4515.0,-97825.0,43.0,4.62%,sdc,
206,21,C37_P50,2008-07-14 00:00:00,2008-09-20,2008-07-22,667.23,28.05,690/650/590,0.28/0.31/0.35,2.2,60,8,2970.0,-97900.0,44.0,3.03%,sdc,
207,22,C37_P50,2008-08-11 00:00:00,2008-10-18,2008-09-05,748.8,20.42,770/730/680,0.23/0.25/0.28,4.7,43,25,15075.0,-98825.0,67.0,15.25%,sdc,
208,23,C37_P50,2008-09-15 00:00:00,2008-11-22,2008-09-19,695.27,30.1,720/680/620,0.29/0.32/0.35,1.25,64,4,230.0,-97980.0,46.0,0.23%,sdc,
209,24,C37_P50,2008-10-13 00:00:00,2008-12-20,2008-10-22,557.92,57.15,600/540/460,0.48/0.54/0.62,5.15,59,9,0.0,-98280.0,39.0,0.00%,sdc,
210,25,C37_P50,2008-11-10 00:00:00,2009-01-17,2008-11-18,492.34,61.41,530/480/400,0.52/0.58/0.68,0.85,60,8,-10560.0,-98880.0,32.0,-10.68%,sdc,
211,26,C37_P50,2008-12-15 00:00:00,2009-02-21,2008-12-31,453.66,57.09,500/440/370,0.59/0.65/0.73,8.45,52,16,7830.0,-99900.0,54.0,7.84%,sdc,
212,27,C37_P50,2009-01-12 00:00:00,2009-03-21,2009-02-17,468.26,46.41,500/450/390,0.48/0.53/0.60,6.8,32,36,41890.0,-99415.0,59.0,42.14%,sdc,
213,28,C37_P50,2009-02-09 00:00:00,2009-04-18,2009-02-18,467.57,43.37,500/450/400,0.42/0.47/0.53,10.15,59,9,24500.0,-99960.0,98.0,24.51%,sdc,
214,29,C37_P50,2009-03-09 00:00:00,2009-05-16,2009-03-12,343.6,49.78,370/330/280,0.50/0.54/0.61,5.35,65,3,-5760.0,-98560.0,64.0,-5.84%,sdc,
215,30,C37_P50,2009-04-13 00:00:00,2009-06-20,2009-05-08,469.59,37.52,500/460/400,0.44/0.46/0.50,1.45,43,25,14260.0,-98900.0,46.0,14.42%,sdc,
216,31,C37_P50,2009-05-11 00:00:00,2009-07-18,2009-06-09,502.73,32.8,530/490/440,0.38/0.41/0.44,4.7,39,29,12060.0,-98825.0,67.0,12.20%,sdc,
217,32,C37_P50,2009-06-15 00:00:00,2009-08-22,2009-07-07,510.49,30.88,540/500/440,0.34/0.37/0.43,3.65,46,22,11970.0,-99540.0,42.0,12.03%,sdc,
218,33,C37_P50,2009-07-13 00:00:00,2009-09-19,2009-07-20,491.76,26.31,510/480/430,0.31/0.33/0.38,0.7,61,7,4080.0,-99600.0,48.0,4.10%,sdc,
219,34,C37_P50,2009-08-10 00:00:00,2009-10-17,2009-09-14,571.56,25.29,590/560/510,0.29/0.31/0.34,0.3,33,35,12372.5,-99715.0,49.0,12.41%,sdc,
220,35,C37_P50,2009-09-14 00:00:00,2009-11-21,2009-10-14,599.27,23.83,620/580/540,0.27/0.29/0.33,7.75,38,30,-10560.0,-99840.0,128.0,-10.58%,sdc,
221,36,C37_P50,2009-10-12 00:00:00,2009-12-19,2009-10-28,613.65,23.45,640/600/550,0.27/0.29/0.33,6.05,52,16,0.0,-99820.0,62.0,0.00%,sdc,
222,37,C37_P50,2009-11-09 00:00:00,2010-01-16,2009-12-21,590.17,23.37,610/580/530,0.29/0.31/0.35,0.25,26,42,15312.5,-99470.0,49.0,15.39%,sdc,
223,38,C37_P50,2009-12-14 00:00:00,2010-02-20,2009-12-24,608.54,20.81,630/590/550,0.27/0.30/0.33,7.8,58,10,-19050.0,-99695.0,127.0,-19.11%,sdc,
224,39,C37_P50,2010-01-11 00:00:00,2010-03-20,2010-01-22,644.58,17.55,660/630/590,0.24/0.25/0.28,3.2,57,11,750.0,-99375.0,75.0,0.75%,sdc,
225,40,C37_P50,2010-02-08 00:00:00,2010-04-17,2010-02-17,589.39,26.09,610/580/530,0.26/0.28/0.33,1.0,59,9,3760.0,-98935.0,47.0,3.80%,sdc,
226,41,C37_P50,2010-03-15 00:00:00,2010-05-22,2010-04-06,674.14,18.04,690/660/620,0.22/0.23/0.26,3.15,46,22,562.5,-99000.0,75.0,0.57%,sdc,
227,42,C37_P50,2010-04-12 00:00:00,2010-06-19,2010-04-22,703.91,15.6,720/690/650,0.20/0.22/0.25,3.25,58,10,-6000.0,-99750.0,75.0,-6.02%,sdc,
228,43,C37_P50,2010-05-10 00:00:00,2010-07-17,2010-05-20,684.36,29.76,710/670/600,0.30/0.33/0.39,0.9,58,10,-9760.0,-99040.0,32.0,-9.85%,sdc,
229,44,C37_P50,2010-06-14 00:00:00,2010-08-21,2010-06-30,652.42,28.46,680/630/570,0.32/0.37/0.42,6.95,52,16,18270.0,-98600.0,58.0,18.53%,sdc,
230,45,C37_P50,2010-07-12 00:00:00,2010-09-18,2010-07-26,623.22,24.54,650/610/550,0.30/0.33/0.39,2.7,54,14,430.0,-97825.0,43.0,0.44%,sdc,
231,46,C37_P50,2010-08-09 00:00:00,2010-10-16,2010-08-11,659.78,22.06,680/640/590,0.27/0.31/0.35,4.8,66,2,2010.0,-99495.0,67.0,2.02%,sdc,
232,47,C37_P50,2010-09-13 00:00:00,2010-11-20,2010-10-05,653.06,21.14,680/640/580,0.26/0.29/0.34,3.0,46,22,2795.0,-99115.0,43.0,2.82%,sdc,
233,48,C37_P50,2010-10-11 00:00:00,2010-12-18,2010-11-04,694.22,19.13,720/680/620,0.26/0.29/0.34,2.75,44,24,6665.0,-98040.0,43.0,6.80%,sdc,
234,49,C37_P50,2010-11-15 00:00:00,2011-01-22,2010-12-03,721.93,19.94,745/705/650,0.26/0.28/0.32,3.8,50,18,1855.0,-99905.0,53.0,1.86%,sdc,
235,50,C37_P50,2010-12-13 00:00:00,2011-02-19,2011-01-12,774.0,17.25,795/760/705,0.22/0.24/0.28,1.9,38,30,5962.5,-98775.0,45.0,6.04%,sdc,
236,51,C37_P50,2011-01-10 00:00:00,2011-03-19,2011-02-11,792.71,17.6,820/780/720,0.22/0.25/0.29,3.55,36,32,6825.0,-99120.0,42.0,6.89%,sdc,
237,52,C37_P50,2011-02-07 00:00:00,2011-04-16,2011-03-25,807.51,16.48,830/790/730,0.22/0.24/0.28,3.2,22,46,14297.5,-99975.0,43.0,14.30%,sdc,
238,53,C37_P50,2011-03-14 00:00:00,2011-05-21,2011-03-30,799.66,21.1,830/780/720,0.26/0.29/0.32,7.15,52,16,-6670.0,-99760.0,58.0,-6.69%,sdc,
239,54,C37_P50,2011-04-11 00:00:00,2011-06-18,2011-05-24,832.87,16.74,860/820/760,0.22/0.25/0.28,2.3,25,43,36960.0,-98340.0,44.0,37.58%,sdc,
240,55,C37_P50,2011-05-09 00:00:00,2011-07-16,2011-06-06,841.68,17.18,865/820/770,0.21/0.23/0.26,7.6,40,28,37130.0,-99935.0,79.0,37.15%,sdc,
241,56,C37_P50,2011-06-13 00:00:00,2011-08-20,2011-06-28,777.57,19.49,800/760/710,0.23/0.25/0.28,5.15,53,15,-12025.0,-98800.0,65.0,-12.17%,sdc,
242,57,C37_P50,2011-07-11 00:00:00,2011-09-17,2011-07-28,834.26,18.79,860/815/760,0.21/0.24/0.28,6.5,51,17,6300.0,-99300.0,60.0,6.34%,sdc,
243,58,C37_P50,2011-08-15 00:00:00,2011-10-22,2011-08-18,715.18,31.83,745/700/620,0.31/0.36/0.43,-0.8,65,3,-8265.0,-99325.0,29.0,-8.32%,sdc,
244,59,C37_P50,2011-09-12 00:00:00,2011-11-19,2011-10-03,674.63,40.7,720/650/570,0.41/0.47/0.54,11.3,47,21,12190.0,-98210.0,46.0,12.41%,sdc,
245,60,C37_P50,2011-10-10 00:00:00,2011-12-17,2011-10-24,677.47,34.33,720/660/580,0.39/0.44/0.50,5.85,54,14,-950.0,-98420.0,38.0,-0.97%,sdc,
246,61,C37_P50,2011-11-14 00:00:00,2012-01-21,2011-11-23,732.53,31.71,770/710/630,0.36/0.41/0.48,5.95,59,9,6650.0,-98800.0,38.0,6.73%,sdc,
247,62,C37_P50,2011-12-12 00:00:00,2012-02-18,2012-01-10,730.76,26.25,770/710/640,0.34/0.38/0.43,9.2,39,29,7905.0,-98175.0,51.0,8.05%,sdc,
248,63,C37_P50,2012-01-09 00:00:00,2012-03-17,2012-01-25,753.61,21.02,780/740/670,0.27/0.30/0.35,-0.4,52,16,8745.0,-97845.0,33.0,8.94%,sdc,
249,64,C37_P50,2012-02-13 00:00:00,2012-04-21,2012-03-06,823.82,19.11,850/810/740,0.24/0.26/0.31,0.75,46,22,3840.0,-98560.0,32.0,3.90%,sdc,
250,65,C37_P50,2012-03-12 00:00:00,2012-05-19,2012-04-10,813.61,15.9,840/800/740,0.23/0.25/0.29,2.8,39,29,9245.0,-98255.0,43.0,9.41%,sdc,
251,66,C37_P50,2012-04-09 00:00:00,2012-06-16,2012-05-15,805.34,18.16,830/790/730,0.23/0.26/0.29,2.3,32,36,17820.0,-98340.0,44.0,18.12%,sdc,
252,67,C37_P50,2012-05-14 00:00:00,2012-07-21,2012-06-01,780.18,21.74,810/760/700,0.25/0.28/0.32,7.65,50,18,10360.0,-99120.0,56.0,10.45%,sdc,
253,68,C37_P50,2012-06-11 00:00:00,2012-08-18,2012-06-29,756.81,22.47,780/740/680,0.27/0.29/0.33,1.75,50,18,7200.0,-98100.0,45.0,7.34%,sdc,
254,69,C37_P50,2012-07-16 00:00:00,2012-09-22,2012-08-02,796.37,17.2,820/780/725,0.22/0.24/0.28,3.65,51,17,14575.0,-99110.0,53.0,14.71%,sdc,
255,70,C37_P50,2012-08-13 00:00:00,2012-10-20,2012-09-06,798.6,13.94,820/785/730,0.20/0.22/0.26,2.0,44,24,2925.0,-99225.0,45.0,2.95%,sdc,
256,71,C37_P50,2012-09-10 00:00:00,2012-11-17,2012-10-22,839.24,15.92,860/820/770,0.19/0.21/0.24,5.8,26,42,55755.0,-99855.0,63.0,55.84%,tp,
257,72,C37_P50,2012-10-15 00:00:00,2012-12-22,2012-11-08,826.31,15.42,845/810/765,0.19/0.21/0.23,4.25,44,24,17250.0,-98670.0,69.0,17.48%,sdc,
258,73,C37_P50,2012-11-12 00:00:00,2013-01-19,2012-11-29,794.56,16.91,820/780/730,0.20/0.22/0.25,6.35,51,17,-1950.0,-98400.0,60.0,-1.98%,sdc,
259,74,C37_P50,2012-12-10 00:00:00,2013-02-16,2013-01-02,825.55,16.04,850/810/760,0.18/0.20/0.23,6.45,45,23,-16050.0,-99000.0,60.0,-16.21%,sdc,
260,75,C37_P50,2013-01-07 00:00:00,2013-03-16,2013-01-22,876.11,13.73,895/860/810,0.17/0.19/0.22,3.85,53,15,650.0,-98280.0,52.0,0.66%,sdc,
261,76,C37_P50,2013-02-11 00:00:00,2013-04-20,2013-03-08,912.81,12.99,930/900/855,0.15/0.17/0.19,2.5,43,25,700.0,-98280.0,56.0,0.71%,sdc,
262,77,C37_P50,2013-03-11 00:00:00,2013-05-18,2013-04-15,941.23,11.82,960/925/880,0.15/0.16/0.19,5.5,33,35,11840.0,-99520.0,64.0,11.90%,sdc,
263,78,C37_P50,2013-04-15 00:00:00,2013-06-22,2013-04-25,907.04,16.61,930/890/840,0.18/0.20/0.22,5.7,58,10,-10395.0,-99225.0,63.0,-10.48%,sdc,
264,79,C37_P50,2013-05-13 00:00:00,2013-07-20,2013-06-18,972.91,12.57,995/955/900,0.18/0.19/0.22,4.7,32,36,625.0,-98750.0,50.0,0.63%,sdc,
265,80,C37_P50,2013-06-10 00:00:00,2013-08-17,2013-06-20,991.92,15.44,1015/975/915,0.18/0.20/0.23,2.75,58,10,1720.0,-98040.0,43.0,1.75%,sdc,
266,81,C37_P50,2013-07-15 00:00:00,2013-09-21,2013-08-19,1042.74,13.63,1065/1025/970,0.17/0.18/0.21,4.25,33,35,25245.0,-98430.0,51.0,25.65%,sdc,
267,82,C37_P50,2013-08-12 00:00:00,2013-10-19,2013-08-15,1053.03,12.94,1080/1040/980,0.17/0.18/0.21,3.6,65,3,-2100.0,-99330.0,42.0,-2.11%,sdc,
268,83,C37_P50,2013-09-09 00:00:00,2013-11-16,2013-10-01,1044.32,15.61,1070/1030/960,0.18/0.20/0.23,1.3,46,22,4185.0,-97185.0,31.0,4.31%,sdc,
269,84,C37_P50,2013-10-14 00:00:00,2013-12-21,2013-10-29,1089.11,15.98,1110/1070/1005,0.17/0.19/0.23,2.8,53,15,3325.0,-97475.0,35.0,3.41%,sdc,
270,85,C37_P50,2013-11-11 00:00:00,2014-01-18,2013-11-26,1102.33,12.49,1125/1085/1030,0.16/0.18/0.20,4.75,53,15,-2500.0,-99000.0,50.0,-2.53%,sdc,
271,86,C37_P50,2013-12-16 00:00:00,2014-02-22,2013-12-23,1119.61,15.96,1140/1100/1040,0.18/0.19/0.22,2.5,61,7,4400.0,-99220.0,44.0,4.43%,sdc,
272,87,C37_P50,2014-01-13 00:00:00,2014-03-22,2014-01-22,1141.93,13.6,1170/1120/1060,0.16/0.18/0.21,8.65,59,9,-12985.0,-99110.0,53.0,-13.10%,sdc,
273,88,C37_P50,2014-02-10 00:00:00,2014-04-19,2014-02-18,1116.9,15.31,1140/1100/1030,0.18/0.20/0.23,0.8,60,8,3840.0,-98720.0,32.0,3.89%,sdc,
274,89,C37_P50,2014-03-10 00:00:00,2014-05-17,2014-03-26,1196.97,14.4,1220/1180/1110,0.17/0.19/0.22,0.3,52,16,320.0,-97120.0,32.0,0.33%,sdc,
275,90,C37_P50,2014-04-14 00:00:00,2014-06-21,2014-04-22,1112.43,16.6,1140/1090/1020,0.21/0.23/0.26,4.2,60,8,2460.0,-99425.0,41.0,2.47%,sdc,
276,91,C37_P50,2014-05-12 00:00:00,2014-07-19,2014-06-06,1134.31,12.16,1160/1110/1050,0.17/0.19/0.21,8.0,43,25,-137.5,-99275.0,55.0,-0.14%,sdc,
277,92,C37_P50,2014-06-09 00:00:00,2014-08-16,2014-07-01,1173.65,11.32,1200/1150/1090,0.17/0.18/0.21,8.15,46,22,-5670.0,-98280.0,54.0,-5.77%,sdc,
278,93,C37_P50,2014-07-14 00:00:00,2014-09-20,2014-07-17,1165.61,11.68,1190/1150/1080,0.17/0.19/0.22,0.4,65,3,-6560.0,-97440.0,32.0,-6.73%,sdc,
279,94,C37_P50,2014-08-11 00:00:00,2014-10-18,2014-08-26,1141.33,14.12,1170/1120/1050,0.18/0.20/0.23,5.45,53,15,2145.0,-99450.0,39.0,2.16%,sdc,
280,95,C37_P50,2014-09-15 00:00:00,2014-11-22,2014-09-25,1147.7,14.0,1170/1130/1060,0.17/0.19/0.22,0.25,58,10,-2145.0,-99990.0,33.0,-2.15%,sdc,
281,96,C37_P50,2014-10-13 00:00:00,2014-12-20,2014-10-21,1051.29,23.47,1080/1030/955,0.23/0.25/0.28,3.05,60,8,1050.0,-98350.0,35.0,1.07%,sdc,
282,97,C37_P50,2014-11-10 00:00:00,2015-01-17,2014-12-15,1176.63,12.49,1200/1160/1090,0.17/0.18/0.22,1.05,33,35,480.0,-99520.0,32.0,0.48%,sdc,
283,98,C37_P50,2014-12-12 00:00:00,2015-02-20,2014-12-19,1154.33,21.4,1190/1130/1050,0.21/0.24/0.28,7.6,63,7,-4860.0,-99540.0,36.0,-4.88%,sdc,
